name,date,star,comment
Amarinn n,13 Januari 2025,3,"kenapa setelah season baru ini , kok saya ga bisa main ranked, signal bagus tapi saat masuk ke pemilihan role langsung menghubungkan kembali jaringan.. tapi kalau normal lancar aja."
Leon,11 Januari 2025,5,"Mimin yang Baik/Tampan, terimakasih telah menghadirkan game ini ke global, saya sebagai player sangat senang mendapatkan skin yang free dan bagus, jadi, tetap lah maju, meskipun selalu di hina😁🔥🔥"
Fiqih Happs,13 Januari 2025,2,"Developer pengingat kenapa ya setiap maen rank kebanyakan loss streak dibandingkan win streak ada player yg masuk terkadang asal memilih Hero jadi kalah jika memainkan ranked match tolong dijawab developer ini mau ngingetin lagi ada bendera PH atau Chinese di setiap tim rata"" mereka tidak ikut berpartisipasi kerjasama mohon izin developer melihat akun saya saya maen seperti apa🙏"
Irfan Faizzudin,10 Januari 2025,1,"Jaringan jelek banget banget banget bintang 3 jadi 1 sumpah gedek bgt gw jaringan waktu war selalu pecah delay 0.5-1 detik, buat dari ML Mau kesini mending pikir pikir dulu gamenya ga bagus bagus amat jaringannya"
Ervano Ace,9 Januari 2025,1,"Ini pas masuk ke game minta update, giliran udah update pas lagi di lobi screen game, mental, force close, padahal pake hp 8/256 snapdragon 720G. Aneh banget dah"
Rivaldo Marcelino Nababan,9 Januari 2025,5,"Saya sangat suka Hok.Gamenya seru dan sangat royal terhadap para pemain,cthnya saya yang seorang player f2p bisa punya 130 an skin hanya dengan bermain dari awal rilis game ini secara global,sedangkan di game yang lain saya hanya bisa memiliki skin sebanyak 1/3 nya saja padahal saya sudah bermain 3 tahunan.Semoga game ini dapat terus berkembang dan menjadi semakin baik,dan jangan menjadi menjadi pelit jika suatu saat sudah menjadi top game mobile di skala global,sekian."
Raffly putra,13 Januari 2025,2,ini kenapa setelah update preferensi jaringan jadi jelek banget? gw sebelum update jaringan lancar² aja kok di angka 17-18 tpi setelah update kenapa jadi 80-120?
Spiza Callea,9 Januari 2025,5,"Grafis ✅✅✅✅✅ Gameplay ✅✅✅✅✅ Voice & Teks Indo ✅✅✅✅✅ Fitur & Event ✅✅✅✅✅ Musik ✅✅✅✅✅ 1. Maen 3 bulan udah dapet hampir semua hero tanpa keluar duit samsek. Bukan game kikir 💸💸💸. 2. Kolabnya mantab jiwa. Contoh: kolab JJK, SNK, Frozen 💯. 3. Heronya interaktif, bisa ngomong sama hero-hero lain. Ga diem-diem bae 🤐. 4. Devnya mau dengerin player 👍. 5. Ga toxic ygy 🤢."
Nur Roiffah,9 Januari 2025,4,"Min, aku kasih rate 4 dulu soalnya download fiturnya kok g jalan ya... Padahal storage masih banyak, wifi lancar..."
Diana Number 09,10 Januari 2025,1,"selesai main trus victory, jaringan tiba tiba hilang trus masuk game lagi, dan hasil pertandingan tidak ada. sebagai balasan gamemu tidak lagi ku mainkan. terimakasih"
shofi afriyanti,9 Januari 2025,1,"bagi yang mengeluh matchmaking ranked yang terlalu susah dan sering ketemu pemain yang seenaknya sendiri, cuma ada satu solusi perbaiki skill issue anda dan ""get gud"""
SK2H SK2H,9 Januari 2025,5,"game bagus, matchmaking nya cukup cepat dan setiap menemukan lawan lumayan adil, event bervariasi, sinyal stabil, terbaik lah ."
Farouq Azra ar-Ridha,11 Januari 2025,5,"Game yang sangat seru, tapi tolong developer, berikan kami sebagai player orang-orang yang tidak beban dalam memainkan game ini, satu tim gaada yang bisa maen, udh digendong malah dikatain dari system, tolong di banned aja akunnya min"
Aldrie B'DOEL,11 Januari 2025,1,knp sih abis di perbarui gamenya jadi sering error bgni. tiba lgs keluar bgtu aja. sama gk bisa liat riwayat pertandingan sumpah parah bgt 😢
Gaming Oy-oY Maulana,9 Januari 2025,3,Yang saya aneh kalo misalkan kita main buruk karna efek jaringan atau hp trus kitanya mati Mulu dan di laporin sama player yang lain dan itu secara tidak langsung kitanya di kenakan sangsi kan GK masuk akal kecuali kita keluar game secara sengaja atau kita main curang nah ini mah kita kalah karna alesan hp kalo tidak jaringan tapi pihak HOK selalu memberikan sangsi tanpa nyari tau dulu alasanya kenapa
Diva Micayla,9 Januari 2025,3,"untuk event dan hal lainnya bisa saya bilang sudah sangat baik, tetapi untuk matchmaking nya terkadang tidak adil selain itu juga terkadang saya mendapatkan pemain dengan skill yang buruk dan ketika saya melaporkan pemain tersebut terkadang laporan saya dianggap tidak falid, itu yang membuat saya memberi game ini bintang 3, jika itu semua sudah diperbaiki saya akan merating ulang game ini"
M. Alif Al Ghozi,11 Januari 2025,1,"Plislah nggak tau lah gimana developer melakukan matchmaking, saran dari saya melakukan matchmaking berdasarkan tier lane aja bang biar pas ketemunya, udah kalah terus saya dari tadi bukan saya merasa jago tapi saya udah Semaksimal mungkin mainnya tapi tim saya nggak tau mainnya kek nggak jelas bisa-bisanya capek min sumpah, kalo sama"" Jago saya Terima kalahnya ini nggak adil banget tier lane nya masih 5 sedangkan saya 30 apaan itu developer, jadi death game pulak ini nanti game lama"""
Daniel Iqbal,13 Januari 2025,1,"Saranku jaringan di perbaiki,hilang trus ga jelas ,hilang tiba2 padahal jaringan hp bgus, lama2 ku APUS ni game klau gini trus... Tiap kali udh di kasih teman bot ,jaringan pas ada musuh hilang trus ,apasih"
Wisuda Aji,9 Januari 2025,1,"Gamenya bagus, bagus kalau ga diinstal udahlah matchmaking ga imbang, ui berat banget, hero ga balance bikin stress pokoknya"
Alfin Music Asia,9 Januari 2025,4,"Min tolong p ngaturan ui pada analog agar dapat di atur posisinya , dan satu lagi knpa ya banyak sekali player yang tak paham map (peta)"
Pocox3 Nfc,9 Januari 2025,5,Game favorit. Kalo ada yang bilang game ini jelek atau kasih bintang satu Brati kalo gak skill individu pemainnya ya hpnya yang kentank maklum tipikal orang indo. Apalagi palyer mobile entd skillnya cupu gak akan mampu main game hebat seperti hok ini. Dark system itu cuma alasan nutupin skill yang cupu. Palyer mobile entd.
MTegar Juliansyah,9 Januari 2025,3,"HOk update kali ini serasa ngediskriminasi,,,setiap main selalu dapat musuh yang susah dan timnya yang tidak seimbang dan sinyal yang benar benar lag parah sialan,,sebelum update nggk da kendala apa apa tuh dan juga update ini HOK setiap kali aku main selalu keluar keluar sendiri tanpa alasan tanpa sebab aja gitu dan itu selalu terjadi😡😡😡😡😡😡😡😡benar benar membuat kecewa😡😡😡kesal😡!!!"
Muhammad Dzaky,9 Januari 2025,5,"Min kalo bisa untuk orang yang melanggar lane dan afk hukumannya di perberat lagi dong seperti gabisa main ranked dulu atau gimana gitu dan kalo bisa hukuman pengurangan bintang ranked match di hilangkan saja, soalnya sudah capek² ngepush ke 25 masak tiba² turun sendiri karena gapernah main ranked lagi"
30. ROHIB SAMSUL ALAM,12 Januari 2025,4,"Game nya bagus tapi ketemu player yang ga bisa main,tolong di kasih peringatan buat player kayak gitu nyusah in orang nurun in rank mulu,tolong lah yg adil gitu kayak dapat tim tololl mulu"
PLAYER K,11 Januari 2025,1,"pantesan game nya sepi ya org kadang kalo lg maen tiba"" sinyal drop jaringan jadi merah payah banget pdhal udah pakai wifi kenceng masih aja sering tiba"" drop"
reza prabukusuma,17 Desember 2024,2,Setelah update gameplay nya jadi terlalu kompetitif di mode normal..padahal tujuan saya bermain untuk fun bukan untuk kompe.. Sehingga akhir akhir ini saya tidak bisa menikmati bermain hok walaupun sedang banyak event... Hal ini membuat saya malas untuk memainkan game ini
Mas Ransi,4 Januari 2025,4,"Game ini adalah game yg ramah Karena aku gak pernah dibully di game ini. Sedangkan kalau di game sebelah, aku selalu kena ejekan, tapi developer tolong y revamp karakter namanya mozi, soalnya ulti nya kurang stun, bisa di dash sama musuh, terus mozi dijadiin tank😁"
Muhammad Arya,17 Desember 2024,5,Gamenya Sangat bagus dan enak saat dimainkan tapi tolong sinyal di buat jadi lebih enak dan nyaman tapi gakpapa lah mudahkan lawannya jangan keras2 naik rank aja susah tambahin update lagi kalo bisa aku kasih rating 5 karena masih bagus gamenya semoga tambah baik kedepannya
Ryan Febrian,8 Januari 2025,2,"Matchmaking tolong diperbaiki, Matchmaking dalam hok adalah bug terburuk yg pernah saya mainkan, dan tolong perbaiki fps drop yang terjadi secara tiba tiba."
William Leonaldi,19 Desember 2024,1,"Makin menjadi kenapa dark sistem banyak banget tim sendiri lemah ga ngerti main ada juga yg nyoba hero, terus di tim musuh jago sama kompak semua. Ini dev ngasi komposisi tim ginana sih? Cape cape naik rank turun karena dark sistem atau player negatif mending uninstall aja sekalian"
Raja Syamsul mubarok,3 Desember 2024,1,"game nya oke cuma matchmaking nya jelek bgt, masa di tim sendiri di kasih bot sedangkan musuh full player, dan kalau full player juga rank nya jomplang bgt, setim dikasih org yg baru naik gm dan musuhnya epic B80 an kan ga masuk akal anjg"
rizky adhitya,10 November 2024,1,"Untuk developer game honor of kings. Saya mohon tolong tetapkan pemilihan role dengan hero yang bisa digunakan hanya pada role itu saja. Karena banyak player yang memaksa menggunakan hero role lain padahal sudah digunakan oleh rekan satu tim. Misalnya user farmlane biarlah hanya bisa pilih farmlane saja. User midlane hanya bisa pilih hero midlane saja. Saya sebagai player, sangat lelah dan emosi melihat teman yang mencuri lane dan pasti kalah. Saya sangat memohon kepada Anda. Terima kasih."
Skmt Santa,22 Desember 2024,1,"Hai developer, saya chat di dalam game untuk tim sendiri pakai bahasa Indonesia biasa ""kok"", malah dapat ujaran tidak bagus, kenapa?....padahal ""kok"" itu seperti ucapan ""kayak"",""seperti"", dan kenapa malah dapat ujaran tidak pantas, kayaknya butuh kamus lebih banyak untuk di Indonesia deh"
FG. FIGHTING,20 Desember 2024,1,"game awalan doang bagus lama"" jelek, balikin HOK yg dulu, yg sistem team nya seimbang, kalau gk niat memperbaiki gk ush rilis, gk ush banyakin event percuma banyak event tapi game rusak melulu, perbaiki dulu noh sistem mu, player ngetroll banyak kali, gk ush pake poin langsung ban akun cok!!"
Starry Sky,17 November 2024,1,Sangat kecewa dengan keputusan developer untuk menjadikan Hero Garuda sebagai adaptasi/wadah dari Hero yg sudah ada. Sebagai Hero ke 2 Ekslusif yg khusus rilis di HOK Global. Mengapa TiMi sebagai Developer harus membuat blunder yg seharusnya bisa dihindari. Luara sebagai Hero ekslusif pertama Global mempunyai skill set original. Mengapa ketika menyangkut Region Indonesia seakan developer menyepelekannya! Mengapa begitu ada perbedaan yg begitu besar?
Rama Satoru,4 Januari 2025,1,"Ok lah udah muak kalah terus.. biarin... tapi tolong dong sistem 1 device 2 akun bisa saling bantu di event😇 masalahnya temen saya ga ada yang main hok rek.. pada main nya game sebelah.. saya jadi cuma bisa mandiri, itung-itung akun 2 biar guna gitu.. tolong dong"
Tani maju,9 Januari 2025,5,"Tingkatkan lagi untuk pencarian sistem macth,sistem random macth sering tidak seimbang. Pemain dengan kualitas rendah masih banyak di tier grandmaster,dimana sering mengambil buff teman sendiri."
Rizqi Santoso,5 Januari 2025,4,"saran aja min, klo mau rilis hero² baru namanya ganti aja jgn ke china²an trs agak susah nyebut namanya🙏, ini kan game sudah server global juga. kalau misal hero yg terkait mitologi china gabisa diubah namanya, maka yg tdk ada hubungan mitologi ubah saja, klo bisa satu kata aja nama heronya, contoh: liu shan, liu bang, liu bei, hou yi, sima yi, zhang fei, xuance dll itu susah namanya, coba aja kayak da shiming jadi augran kan keren tuh."
Makrudin Maskem,3 Januari 2025,3,Saya kasih bintang 3 karena pas main kenapa musuhnya lebih pro dari tim saya dan rank musuh lebih tinggi dari saya oleh karna itu developer game harusnya bisa perbaiki pas cari lawan harus seimbang masa tim saya tier ranknya lebih kecil jauh dari tim lawan tier rank yang besar😮‍💨
Rizki Satria putra,16 Desember 2024,4,"Game nya sudah bagus tapi saat match solo tolong untuk timnya jangan pada beban, biarpun bot tapi botnya harus menyesuaikan sama tier kita. Misalnya kita tier master, botnya juga level master. itu saja saran dari saya, perbaiki matchmakingnya."
Tevy Pitra Oktavia Oktavia,21 Desember 2024,5,"Saya kasih nilai 10/10. Dari segi grafik, skin, event dan lain lain sudah sangat bagus. Dan lumayan oke untuk sekarang, matchmaking juga udah sedikit adil untuk saya kali ini. Namun kekurangan nya, opsi costum untuk grafik di tingkatkan lagi dan beberapa bug dihilangkan. Intinya buat developer dan tim pengembang tetep semangat buat kembangin game ini. Intinya, improve dulu fitur yang masih kurang, matchmaking yang bagi orang lain gak adil tolong di improve juga. Terima kasih."
N W,3 Januari 2025,2,"Begini bang, KALAH MENANG BIASA. Aku sudah mainin 6bulan, berat bang, grafik 100%MANTAP. Tapi isiNYA antara Hero DMG/DEF perlu diperhitungkan bang, bukan ASAL bikin Hero. Jadi HERO yg dipake ya,, itu2 saja, HERO YANG DIPAKE AREA+DMG GEDE. Hero lain jadi ampas, gak guna. Contoh lain juga, salah satu temen ulti TELEPORTasi PAS OPEN WAR, malah nutupin layar SEMUA rekan, ini sama saja senjata makan tuan, pengen kaya helcurt+chips di game sebelah, tapi ini ultinya malah nutupin rekan sendiri. HaHaHa"
Pandu,30 Desember 2024,2,"Game kntol, benerin itu bug finding match mode bot. Orang mau recovery poin reputasi aja dibuat naik darah gara gara tombol siap/mulai match nya gak muncul, tau tau kena ban beberapa menit sebelum nyari match lagi. Ngentt."
Afgan Teng (Ganz),31 Desember 2024,4,"Min tolong damage turetnya di sakitin lagi,masa ga ada Minion langsung ancur,modal TB-in tank SM Hero attack speed doang base ancur :') masalahnya ni game fokus tim fight klo defend sendirian susah jagain basenya, untuk grafis i like it"
noer Manjat,5 Januari 2025,5,"Game nya bagus banget seru apalagi ada mode offline. Oh iya hok aku mah minta di adain event lionin kek seperti kaya hero daji. Shouyue. Pokok nya yang ada telinga nya deh pasti kaya nya seru deh. mohon maaf kalo saya ini banyak mau nya tapi plissss adain dong(@*,*@)"
Taman Syurga,21 Desember 2024,3,Ini ada yg aneh sama geme nya jadi aku kurangi sedikit ya bintang nya pasa saya mau masuk tiba tiba saya keluar udh berkali kali masuk tapi sama aja terus kolo main normal jaringan nya enggak knp knp tapi pas di rank tiba tiba nge lag mohon diperbaiki lagi geme nya untuk sementara saya kasih bintang 3 dulu ya saya juga support HOK untuk lebih maju Dan lebih hebat geme nya 😊 tolong di perbaiki lagi ya.
Tennyca Enjellina,4 Januari 2025,1,"ini game bagus si dari segi grafik dll, tapi yang bikin kesel banget dari match nya mesti dapet tim yng gk jelas giliran tim musuh jago banget, jadi plis ya kalo ngasih tim tu yang seimbang, kalo kek gini makin males main kalah mulu"
Ridho Cahya,12 Desember 2024,2,"Tolong dong buat developer nyaa ini kenapa saya ga bisa main Rengking , masa cuman bisa main Clasik doang , padahal jaringan normal normal ajaa , pake wifi ttp ga bisa masuk dalam pertandingan nya di lobby terus , udh berapa bulan saya main , tapii kecewa ga bisa main Rengking sama sekali jadi saya stuck di gold trs ,. Tolong dong di perbaikin , biar player nya makin betah , makasih"
Jebs Seblak Mozarella,6 Januari 2025,4,"Keseluruhan sudah bagus nih, kendala cuma di matchmaking yang Aneh. Matchmaking yang gak balance, Sering setim sama Non Player di Tier Grandmaster, banyaknya Player yang nyerobot Role. Dan Paling Kecewa Sama Sistem Report in game, Ketika ada tim yang melakukan trolling / AFK, ketika di report cuma di kasih pengurangan Score (-5 --> -10) sedangkan Tim yang di troll tidak dapat Point proteksi rank yang dimana hal tersebut sangat mengganggu player yang sedang Ingin UP RANK"
I-Chan Sarada,6 Januari 2025,1,"Sudah beberapa bulan main saya terpaksa menghapus game ini karena - Matchmaking terlalu aneh - In game power karakter kalah jauh dari lawan,minion,tower,semua dikasih lemah dibanding musuh terlalu terlihat jelas perbedaan powernya - selalu diberi dark sistem,saya main ML dark sistemnya gak separah ini, disini saya tidak diberi kesempatan menang atau memang sengaja dibuat kalah/pengaturan develover Terakhir memang pantas HOK mulai sepi karena pengaturan game yg kagak jelas sperti ini, thanks"
