name,date,star,comment,comment_prep
Pandu,30 Desember 2024,2,"Game kntol, benerin itu bug finding match mode bot. Orang mau recovery poin reputasi aja dibuat naik darah gara gara tombol siap/mulai match nya gak muncul, tau tau kena ban beberapa menit sebelum nyari match lagi. Ngentt.",game kntol benerin bug finding match mode bot orang recovery poin reputasi darah gara gara tombol match muncul tau tau kena ban menit nyari match ngentt
Afgan Teng (Ganz),31 Desember 2024,4,"Min tolong damage turetnya di sakitin lagi,masa ga ada Minion langsung ancur,modal TB-in tank SM Hero attack speed doang base ancur :') masalahnya ni game fokus tim fight klo defend sendirian susah jagain basenya, untuk grafis i like it",min tolong damage turetnya sakitin minion langsung ancur modal tb in tank sm hero attack speed doang base ancur ni game fokus tim fight klo defend susah jagain basenya grafis i like it
noer Manjat,5 Januari 2025,5,"Game nya bagus banget seru apalagi ada mode offline. Oh iya hok aku mah minta di adain event lionin kek seperti kaya hero daji. Shouyue. Pokok nya yang ada telinga nya deh pasti kaya nya seru deh. mohon maaf kalo saya ini banyak mau nya tapi plissss adain dong(@*,*@)",game bagus banget seru mode offline oh iya hok mah adain event lionin kek kaya hero daji shouyue pokok telinga deh kaya seru deh mohon maaf kalo plissss adain
Taman Syurga,21 Desember 2024,3,Ini ada yg aneh sama geme nya jadi aku kurangi sedikit ya bintang nya pasa saya mau masuk tiba tiba saya keluar udh berkali kali masuk tapi sama aja terus kolo main normal jaringan nya enggak knp knp tapi pas di rank tiba tiba nge lag mohon diperbaiki lagi geme nya untuk sementara saya kasih bintang 3 dulu ya saya juga support HOK untuk lebih maju Dan lebih hebat geme nya 😊 tolong di perbaiki lagi ya.,aneh geme kurangi bintang pasa masuk udh berkali kali masuk kolo main normal jaringan knp knp pas rank nge lag mohon diperbaiki geme bintang 3 support hok maju hebat geme tolong perbaiki
Tennyca Enjellina,4 Januari 2025,1,"ini game bagus si dari segi grafik dll, tapi yang bikin kesel banget dari match nya mesti dapet tim yng gk jelas giliran tim musuh jago banget, jadi plis ya kalo ngasih tim tu yang seimbang, kalo kek gini makin males main kalah mulu",game bagus si segi grafik dll bikin kesel banget match mesti dapet tim yng giliran tim musuh jago banget plis kalo ngasih tim tu seimbang kalo kek gini males main kalah mulu
Ridho Cahya,12 Desember 2024,2,"Tolong dong buat developer nyaa ini kenapa saya ga bisa main Rengking , masa cuman bisa main Clasik doang , padahal jaringan normal normal ajaa , pake wifi ttp ga bisa masuk dalam pertandingan nya di lobby terus , udh berapa bulan saya main , tapii kecewa ga bisa main Rengking sama sekali jadi saya stuck di gold trs ,. Tolong dong di perbaikin , biar player nya makin betah , makasih",tolong developer nyaa main rengking cuman main clasik doang jaringan normal normal ajaa pake wifi ttp masuk pertandingan lobby udh main tapii kecewa main rengking stuck gold trs tolong perbaikin biar player betah makasih
Jebs Seblak Mozarella,6 Januari 2025,4,"Keseluruhan sudah bagus nih, kendala cuma di matchmaking yang Aneh. Matchmaking yang gak balance, Sering setim sama Non Player di Tier Grandmaster, banyaknya Player yang nyerobot Role. Dan Paling Kecewa Sama Sistem Report in game, Ketika ada tim yang melakukan trolling / AFK, ketika di report cuma di kasih pengurangan Score (-5 --> -10) sedangkan Tim yang di troll tidak dapat Point proteksi rank yang dimana hal tersebut sangat mengganggu player yang sedang Ingin UP RANK",bagus nih kendala matchmaking aneh matchmaking balance setim non player tier grandmaster banyaknya player nyerobot role kecewa sistem report in game tim trolling afk report pengurangan score 5 10 tim troll point proteksi rank dimana mengganggu player up rank
I-Chan Sarada,6 Januari 2025,1,"Sudah beberapa bulan main saya terpaksa menghapus game ini karena - Matchmaking terlalu aneh - In game power karakter kalah jauh dari lawan,minion,tower,semua dikasih lemah dibanding musuh terlalu terlihat jelas perbedaan powernya - selalu diberi dark sistem,saya main ML dark sistemnya gak separah ini, disini saya tidak diberi kesempatan menang atau memang sengaja dibuat kalah/pengaturan develover Terakhir memang pantas HOK mulai sepi karena pengaturan game yg kagak jelas sperti ini, thanks",main terpaksa menghapus game matchmaking aneh in game power karakter kalah lawan minion tower dikasih lemah dibanding musuh perbedaan powernya dark sistem main dark sistemnya separah kesempatan menang sengaja kalah pengaturan develover hok sepi pengaturan game kagak sperti thanks
Al Zul,23 November 2024,1,"Sangat sulit untuk masuk ke interface utama (ngulang² aja di animasi video jjk), padahal jaringan sudah bagus sudah pakai ufs juga, beda banget sama MOBA sebelah yang bisa masuk ke interface utama kurang dari 1 menit.",sulit masuk interface utama ngulang² animasi video jjk jaringan bagus pakai ufs beda banget moba sebelah masuk interface utama 1 menit
Yanz 005,26 Desember 2024,5,"Game bagus sih sebenernya,cuma masalah nya di matchmaking nya selalu dikasih tim boot terus... gimana mau banyak yang main game ini,sedangkan kalo main aja selalu dikasih tim boot giliran tim musuh dikasih menang teruss..untuk developer terhormat game honor of king tolong diperbaiki gamenya biar bisa menghibur bukan malah bikin emosi slalu dikasih tim bot",game bagus sih sebenernya matchmaking dikasih tim boot ... gimana main game kalo main dikasih tim boot giliran tim musuh dikasih menang teruss .. developer terhormat game tolong diperbaiki gamenya biar menghibur bikin emosi slalu dikasih tim bot
Moch.riffal Aldo,26 Desember 2024,4,"Hok ini game nya bagus, ramah player toxic, server nya baik gak suka lag, dan komposisi tim dan lawan seimbang. Namun ada satu masalah saja, yaitu nama hero nya yang susah utk di ingat, karena kebanyakan nama hero nya itu lebih ke arah china, jadinya susah di ingat oleh player. Ya paling sih itu doang, kalo yang lainnya bagus dari kualitas server nya sampe sistemnya yang gak sampah. Semangat terus hok.",hok game bagus ramah player toxic server suka lag komposisi tim lawan seimbang nama hero susah utk kebanyakan nama hero arah china susah player sih doang kalo bagus kualitas server sampe sistemnya sampah semangat hok
Frd,9 Desember 2024,4,"Untuk developer kalo kasih tim tolong yang sama sesuai tingkatan tier masing-masing player, jangan player yang udah di tier epic atau legend di kasih tim yang masih grandmaster atau mythic, itu saja keluhan saya Semoga update selanjutnya bisa lebih baik Terimakasih.",developer kalo tim tolong sesuai tingkatan tier player player udah tier epic tim grandmaster mythic keluhan semoga update terimakasih
sulaiman ahmad,2 Desember 2024,5,"Gamenya bagus seperti game moba pada umumnya grafik nya juga sangat memanjakan mata. Eventnya juga manarik"" saya sangat suka dengan game ini. Tapi sayangnya device/hp saya terlalu kentang jadi kurang nyaman aja saat bermain. Saya berharap semoga bisa menganti device/ hp baru agar pengalaman saya bermain lancar dan aman jaya terimakasih",gamenya bagus game moba grafik memanjakan mata eventnya manarik suka game sayangnya device hp kentang nyaman bermain berharap semoga menganti device hp pengalaman bermain lancar aman jaya terimakasih
Flo Sky,9 Januari 2025,5,"akhir akhir ini sering lag, diagnosa jaringan baik baik ajaa, nntn browsing dll lain lancar pas main HOK aja ping naik turun. kek mana gamenya mau berkembang yang ada pada di tinggal pemain.",lag diagnosa jaringan ajaa nntn browsing dll lancar pas main hok ping turun kek gamenya berkembang tinggal pemain
Yasir Ahmad Iqbal,28 Desember 2024,3,"Dear developer, saya beberapa kali bermain ranked bertemu seorang player afk sepanjang permainan dan tidak pernah kembali lagi ke game. Jujur itu sangat mengganggu dan membuat permainan menjadi tidak seimbang, parahnya lagi ketika match berakhir pemain yang melanggar hanya terkena pengurangan skor sedangkan saya dan beberapa player lain menderita kerugian pengurangan bintang. Hal ini sangat merugikan saya dan tim karena telah bermain dengan sungguh-sungguh. Mohon dipertimbangkan. Terima kasih.",dear developer kali bermain ranked bertemu player afk permainan game jujur mengganggu permainan seimbang parahnya match pemain melanggar terkena pengurangan skor player menderita kerugian pengurangan bintang merugikan tim bermain sungguh sungguh mohon dipertimbangkan
Gass VIVAm6 MoDE,22 November 2024,4,"Aku kasih bintang 4 karena pas di pacth notes ada ""Kita Mau Semua Pemain memainkan dengan taktik masing²"" tolong jangan kasih musuh yg susah² untuk rank awal sampai platinum,kalau bisa kasih yang mudah musuhnya.",bintang 4 pas pacth notes pemain memainkan taktik masing² tolong musuh susah² rank platinum mudah musuhnya
IBRAHIM,31 Desember 2024,1,"masih belum ada perubahan selalu saja LEG saat bermain di dalam gamenya. & terlalu banyak video videonya yang membuat makan data sehingga menyebabkan LEG, & dan saat lodingnya juga terlalu panjang video lodingnya. ( MAAF BINTANG 1 KARNA GAME INI TIDAK MAU MENDENGARKAN KELUHAN DARI PARA PEMAIN GAMENYA ) 👎👎👎👎👎👎👎",perubahan leg bermain gamenya video videonya makan data menyebabkan leg lodingnya video lodingnya maaf bintang 1 karna game mendengarkan keluhan pemain gamenya
Algi Gan,29 Desember 2024,3,Lumayan game nya dan bisa dapat skin limited gratis tapi tolong kenapa saya saat bermain dan masuk kedalam pertandingan map nya berubah menjadi ungu dan juga kadang kenapa saat bermain game nya tiba tiba crash lalu saat di relog game nya malah disuruh login ulang tolong diperbaiki Tencent Timi atau infinite,lumayan game skin limited gratis tolong bermain masuk kedalam pertandingan map berubah ungu kadang bermain game crash relog game disuruh login ulang tolong diperbaiki tencent timi infinite
Bry Official,26 Desember 2024,3,"Lumayan juga sih udh lama ga maen dikasih reward banyak banget, apalagi akhir tahun banyak event² menarik, Tapi Ya dibikin Kecewa sama Jaringan yang kurang stabil jadi susah kalo buat maen hero yg sat-set, pdhl bulan kemaren jaringan aman² aja knp sekarang busuk bgt jaringannya. Pdhl maen game yg lain gada masalah sama sekali soal ping nya/stabil, ehh pas di cek di setting hok malah dpt merah, Aneh banget. Semoga update kedepannya udh gada masalah jaringan lagi dah, btw makasih rewardnya😁",lumayan sih udh maen dikasih reward banget event² menarik dibikin kecewa jaringan stabil susah kalo maen hero sat set pdhl kemaren jaringan aman² knp busuk bgt jaringannya pdhl maen game gada ping stabil ehh pas cek setting hok dpt merah aneh banget semoga update kedepannya udh gada jaringan dah btw makasih rewardnya
C7ino0ppp ppp0oni7C,21 November 2024,5,"Bagus👍, tapi saya harapkan kedepannya agar lebih di optimalkan untuk perangkat rendah dan juga memberi skin dan hal lainnnya secara gratis seperti dulu, hanya itu saran dari saya semoga saja game ini bisa memenuhi keinginan para player nya terutama saja juga yg menginginkan agar di optimalkan untuk perangkat rendah dan minim penyimpanan",bagus harapkan kedepannya optimalkan perangkat rendah skin lainnnya gratis saran semoga game memenuhi player optimalkan perangkat rendah minim penyimpanan
Rivan Ramadhan,12 November 2024,3,"Dear developer mohon di perbaiki lagi FPS nya, klo gak ngeframe enak nih game, tpi kadang tiba tiba drop fps kan aneh, padahal make 60 fps tapi ngeframe, padahal device support banget",dear developer mohon perbaiki fps klo ngeframe enak nih game tpi kadang drop fps aneh make 60 fps ngeframe device support banget
Elva Arc,9 Januari 2025,5,"Mantap, grafik keren. Hero dengan mekanisme agresif, gak kalah dengan MOBA sebelah. Hanya saja Hero masih kurang banyak",mantap grafik keren hero mekanisme agresif kalah moba sebelah hero
Affan Triyodha,12 Desember 2024,4,Game bagus grafik bagus hero skin bagus tapi mengapa beberapa hari setelah saya download saya tidak bisa login (saat saya menulis ulasan ini) saya sudah bisa login tapi kenapa di event eksklusif Untuk pemula saya tidak bisa masuk ke event itu lagi padahal saya masih memiliki waktu 6 jam,game bagus grafik bagus hero skin bagus download login menulis ulasan login event eksklusif pemula masuk event memiliki 6 jam
Fatur Rahman,15 November 2024,1,"Dari segi kualitas, grafik gw akui ini game bagus, cuman disistem matchmakingnya sering banget nemu tim yang ga seimbang apalagi banyak orang yang make hero trial dirank master tolong dong kalo hero trial minimal disuruh uji dulu normal jangan diperbolehkan langsung digunain dirank aasli capek lostrek nemu server luar mainya kek taii tau ga taii",segi kualitas grafik gw akui game bagus cuman disistem matchmakingnya banget nemu tim seimbang orang make hero trial dirank master tolong kalo hero trial minimal disuruh uji normal diperbolehkan langsung digunain dirank aasli capek lostrek nemu server mainya kek taii tau taii
Bilsyaf Anugerah,17 Desember 2024,3,"Saya ada keluhan,yaitu saat saya re instal game hok ini. Lebih tepat nya saat login ke akun, saya tidak bisa masuk ke akun saya sendiri dengan alasan 'permintaan sudah dipenuhi namun terjadi masalah' nah... Kan disarankan untuk mengubah ke jaringan server yang stabil tetapi saya coba tidak bisa, mencoba memakai vpn brazil pin tidak bisa walaupun mungkin tutup akun, tapi selama saya main tidak ada masalah pada akun saya, akhirnya saya mencoba 2minggu kemudian,dan sama saya tidak bisa loginKECEWA",keluhan re instal game hok login akun masuk akun alasan permintaan dipenuhi ... disarankan mengubah jaringan server stabil coba mencoba memakai vpn brazil pin tutup akun main akun mencoba 2minggu loginkecewa
risky pratama,26 November 2024,5,"Lebih bagus daripada moba lainnya ,hp ram 3 masih kuat ,jaringan normal walaupun non wifi, event cukup menarik ,rank tier seimbang , kekurangannya beberapa hero yang skil kurang optimal penggunaan",bagus moba hp ram 3 kuat jaringan normal non wifi event menarik rank tier seimbang kekurangannya hero skil optimal penggunaan
syifa annisa faldia (Lubna),30 November 2024,3,"sebenar nya bagus² aja, tpi pas rank saya udah platinum 2, bintang 5, pas saya menang ko ga naik eank nya ini ke platinum 1, saya udah cape² kalah menang, tapi ujung² nya ga naik² terus, saya cape, saya udah cape bgt sama musuh ny, mana grafik ny burik lagi, pdhl udh download data, pokok ny setelah saya comeback hok, sekarang udh beda bgt, ga nyaman buat main, di gameplay nya saya udah kabur pas saya sekarat, ga tau kenapa tiba² mati, tolong ya di perbaiki.",sebenar bagus² tpi pas rank udah platinum 2 bintang 5 pas menang ko eank platinum 1 udah cape² kalah menang ujung² naik² cape udah cape bgt musuh ny grafik ny burik pdhl udh download data pokok ny comeback hok udh beda bgt nyaman main gameplay udah kabur pas sekarat tau tiba² mati tolong perbaiki
Nabilla Haifa W,30 November 2024,5,"Sampe sejauh ini udah bagus sih, nyaman jg, gaada keluhan terus banyak event* menarik apalagi skin gratis, recall gratis, banyak yg gratis uwoh sekali memang buat saya yg suka gratisan... Cuman suka ngelag paaaarrrrraaahhhhhhh + keluar masuk mulu, bukan salah game nya sih tp hp nya wkwk, semoga bisa dapet hp baru biar lancar main hok...",sampe udah bagus sih nyaman jg gaada keluhan event menarik skin gratis recall gratis gratis uwoh suka gratisan ... cuman suka ngelag paaaarrrrraaahhhhhhh masuk mulu salah game sih tp hp wkwk semoga dapet hp biar lancar main hok ...
